year,state_FIPS,county_FIPS,state,county,dvoteswing_inc,dpct_grants,dpc_income,inc_ad_diff,inc_campaign_diff,dhousevote_inc,iraq_cas2004,iraq_cas2008,dpct_popl,comp_state,state_abb
1988,1,71,Alabama,Jackson County,-1.769996643,5.787641928,0.849880219,-0.939999998,0,13.83374596,0,0,-0.034994718,0,AL
1992,1,71,Alabama,Jackson County,-10.13000107,-30.09780049,0.27240181,2.700000048,1,-0.108181,0,0,0.017016707,0,AL
1996,1,71,Alabama,Jackson County,-5.830001831,-1.708011888,-0.059818268,0.423000008,0,6.384544373,0,0,0.053323045,0,AL
2000,1,71,Alabama,Jackson County,-7.540000916,11.18961796,0.897287369,0,0,30.27384949,0,0,0.041563049,0,AL
2004,1,71,Alabama,Jackson County,8.869998932,5.895897374,1.059484482,0,0,1.732154846,0,0,-0.015028966,0,AL
2008,1,71,Alabama,Jackson County,11.65267563,-8.758411556,-0.017696381,0.002,0,48.46556854,0,1,-0.00531785,0,AL
1988,1,73,Alabama,Jefferson County,-1.550003052,-13.8571471,0.864278793,-0.939999998,0,6.007814407,0,0,-0.005978128,0,AL
1992,1,73,Alabama,Jefferson County,-3.669998169,15.26687443,0.642942429,2.700000048,1,53.76602936,0,0,0.007755923,0,AL
1996,1,73,Alabama,Jefferson County,2.200000763,2.953024954,0.394931793,0.423000008,0,6.869876862,0,0,0.007915691,0,AL
2000,1,73,Alabama,Jefferson County,0.540000916,17.28449464,1.935253143,0,0,-28.15781593,0,0,-0.005599578,0,AL
2004,1,73,Alabama,Jefferson County,2.940002441,-1.92900449,2.111316681,0,0,24.96409988,1,0,-0.003319169,0,AL
2008,1,73,Alabama,Jefferson County,-7.100009918,-18.35188121,-1.182971954,0.002,0,0,0,8,0.005118058,0,AL
1988,1,75,Alabama,Lamar County,-8.810001373,-6.470805407,0.563278198,-0.939999998,0,-22.5043602,0,0,-0.016473759,0,AL
1992,1,75,Alabama,Lamar County,-5.180000305,22.04976529,0.442735672,2.700000048,1,29.76947975,0,0,-0.025529265,0,AL
1996,1,75,Alabama,Lamar County,2.409999847,-5.76698631,-0.29633522,0.423000008,0,-50.86414719,0,0,0.008242811,0,AL
2000,1,75,Alabama,Lamar County,-11.77999878,19.34270561,-0.440074921,0,0,-5.406677246,0,0,0.007985297,0,AL
2004,1,75,Alabama,Lamar County,8.699996948,-3.68174687,-0.18065834,0,0,-25.16876221,0,0,-0.067714557,0,AL
2008,1,75,Alabama,Lamar County,5.601043701,47.00121284,-0.377038956,0.002,0,4.596984863,0,0,-0.032843269,0,AL
1988,1,77,Alabama,Lauderdale County,-4.170001984,14.96669054,1.089605331,-0.939999998,0,13.83374596,0,0,-0.010721429,0,AL
1992,1,77,Alabama,Lauderdale County,-3.880001068,15.12280405,0.547945023,2.700000048,1,-0.108181,0,0,0.034120306,0,AL
1996,1,77,Alabama,Lauderdale County,-4.510002136,4.480321705,-0.242073059,0.423000008,0,6.384544373,0,0,0.046243336,0,AL
2000,1,77,Alabama,Lauderdale County,-4.959999084,25.48355162,0.154615402,0,0,30.27384949,0,0,0.021205965,0,AL
2004,1,77,Alabama,Lauderdale County,4.490001678,-4.172642529,0.587392807,0,0,1.732154846,0,0,-0.008854084,0,AL
2008,1,77,Alabama,Lauderdale County,4.119876862,-32.39721656,-0.333406448,0.002,0,48.46556854,0,2,0.022900589,0,AL
1988,1,79,Alabama,Lawrence County,-4.090000153,11.03947312,0.511590958,-0.939999998,0,13.83374596,0,0,6.43E-05,0,AL
1992,1,79,Alabama,Lawrence County,-7.790000916,16.58072323,0.855703354,2.700000048,1,-0.108181,0,0,0.039610326,0,AL
1996,1,79,Alabama,Lawrence County,-6.579998016,-30.76139688,-0.144618988,0.423000008,0,-50.86414719,0,0,0.038255759,0,AL
2000,1,79,Alabama,Lawrence County,-4.829998016,1.583163999,-0.408498764,0,0,-5.406677246,0,0,0.038246159,0,AL
2004,1,79,Alabama,Lawrence County,8.279998779,40.0570035,0.241735458,0,0,1.732154846,0,0,-0.018705532,0,AL
2008,1,79,Alabama,Lawrence County,8.573143005,14.72777128,1.137569427,0.002,0,48.46556854,0,0,-0.004590106,0,AL
1988,1,81,Alabama,Lee County,0.569999695,19.20783818,0.278903961,-0.939999998,0,-19.43301392,0,0,0.053705987,0,AL
1992,1,81,Alabama,Lee County,-10.34999847,26.69018209,0.799179077,2.700000048,1,11.97232056,0,0,0.082398556,0,AL
1996,1,81,Alabama,Lee County,-3.119998932,-13.16425353,-0.247461319,0.423000008,0,-15.17992401,0,0,0.115897872,0,AL
2000,1,81,Alabama,Lee County,-2.419998169,16.3344413,0.010440826,0,0,-41.8972168,0,0,0.130410537,0,AL
2004,1,81,Alabama,Lee County,2.670001984,1.343853213,0.842481613,0,0,10.16020203,0,0,0.053561997,0,AL
2008,1,81,Alabama,Lee County,-3.119594574,-46.31965458,-0.841463089,0.002,0,-6.621932983,0,1,0.093732022,0,AL
1988,1,83,Alabama,Limestone County,1.600002289,14.77829814,1.692024231,-0.939999998,0,13.83374596,0,0,0.099545047,0,AL
1992,1,83,Alabama,Limestone County,-7.550003052,32.21196532,0.804546356,2.700000048,1,-0.108181,0,0,0.08916007,0,AL
1996,1,83,Alabama,Limestone County,-2.510002136,0.800604746,-0.157161713,0.423000008,0,6.384544373,0,0,0.069396541,0,AL
2000,1,83,Alabama,Limestone County,-3.779998779,1.236323733,0.505466461,0,0,30.27384949,0,0,0.079315707,0,AL
2004,1,83,Alabama,Limestone County,7.109996796,76.89830661,-0.830059052,0,0,1.732154846,0,0,0.037570149,0,AL
2008,1,83,Alabama,Limestone County,2.884109497,-3.319234774,-0.632911682,0.002,0,48.46556854,0,1,0.115587585,0,AL
1988,1,85,Alabama,Lowndes County,-1.659999847,3.029110283,1.388368607,-0.939999998,0,-8.455833435,0,0,-0.016082216,0,AL
1992,1,85,Alabama,Lowndes County,-2.180000305,21.32709324,0.114393234,2.700000048,1,-9.46267128,0,0,0.015786955,0,AL
1996,1,85,Alabama,Lowndes County,1.870002747,18.56511682,0.405187607,0.423000008,0,-4.557487488,0,0,0.020722136,0,AL
2000,1,85,Alabama,Lowndes County,-0.800003052,-7.390856743,0.454967499,0,0,-23.73429108,0,0,0.037142418,0,AL
2004,1,85,Alabama,Lowndes County,3.229999542,30.20707667,2.001016617,0,0,1.548606873,0,0,-0.033662044,0,AL
2008,1,85,Alabama,Lowndes County,-4.759605408,46.5234369,1.308773041,0.002,0,-19.85070801,0,0,-0.033837184,0,AL
1988,1,87,Alabama,Macon County,0.620000839,-26.02798045,0.196702957,-0.939999998,0,-19.43301392,0,0,-0.005880047,0,AL
1992,1,87,Alabama,Macon County,-3.510000229,22.90967554,0.27901268,2.700000048,1,11.97232056,0,0,-0.017547319,0,AL
1996,1,87,Alabama,Macon County,1.189994812,-13.08680922,-0.005893707,0.423000008,0,-15.17992401,0,0,-0.028657435,0,AL
2000,1,87,Alabama,Macon County,-0.129997253,16.50599986,-0.206409454,0,0,-41.8972168,0,0,-0.005206396,0,AL
2004,1,87,Alabama,Macon County,4.300000191,-14.20320123,1.288106918,0,0,10.16020203,1,0,-0.042949118,0,AL
2008,1,87,Alabama,Macon County,-3.888895988,7.074184716,1.331523895,0.002,0,-6.621932983,0,1,-0.036717158,0,AL
1988,1,89,Alabama,Madison County,2.279998779,208.2773447,0.513399124,-0.939999998,0,13.83374596,0,0,0.097831145,0,AL
1992,1,89,Alabama,Madison County,-10.59999847,16.18831605,0.607048035,2.700000048,1,-0.108181,0,0,0.098238833,0,AL
1996,1,89,Alabama,Madison County,2.510002136,-17.29656309,0.167377472,0.423000008,0,6.384544373,0,0,0.048801608,0,AL
2000,1,89,Alabama,Madison County,-1.930000305,4.358072579,1.285446167,0,0,30.27384949,0,0,0.042864058,0,AL
2004,1,89,Alabama,Madison County,3.130001068,-10.29212773,0.800209045,0,0,1.732154846,0,0,0.060985792,0,AL
2008,1,89,Alabama,Madison County,-1.883037567,-30.11135161,-0.383914948,0.002,0,48.46556854,0,1,0.088530399,0,AL
1988,1,91,Alabama,Marengo County,-3.159999847,42.41010249,0.496458054,-0.939999998,0,-8.455833435,0,0,-0.031535782,0,AL
1992,1,91,Alabama,Marengo County,-4.819999695,34.24403667,0.608659744,2.700000048,1,-9.46267128,0,0,-0.022357723,0,AL
1996,1,91,Alabama,Marengo County,-0.779998779,-32.30207264,0.324401855,0.423000008,0,-4.557487488,0,0,-0.004504505,0,AL
2000,1,91,Alabama,Marengo County,-4.180000305,0.621579727,-0.380281448,0,0,-23.73429108,0,0,-0.018186565,0,AL
2004,1,91,Alabama,Marengo County,1.850002289,-0.487009855,1.310941696,0,0,24.96409988,0,0,-0.040636357,0,AL
2008,1,91,Alabama,Marengo County,-2.870075226,59.8933816,-0.286867142,0.002,0,0,0,0,-0.025359139,0,AL
1988,1,93,Alabama,Marion County,-6.419998169,34.06066,0.306232452,-0.939999998,0,-22.5043602,0,0,-0.0241684,0,AL
1992,1,93,Alabama,Marion County,-8.930000305,110.3151083,0.928554535,2.700000048,1,29.76947975,0,0,-0.005093209,0,AL
1996,1,93,Alabama,Marion County,-0.430000305,4.425235838,-0.159723282,0.423000008,0,-50.86414719,0,0,0.050925151,0,AL
2000,1,93,Alabama,Marion County,-11.59999847,-2.245752513,-1.244550705,0,0,-5.406677246,0,0,-0.008277882,0,AL
2004,1,93,Alabama,Marion County,10.20000458,-29.61660624,1.819421768,0,0,-25.16876221,0,0,-0.046133101,0,AL
2008,1,93,Alabama,Marion County,8.354972839,0.018945608,-0.114408493,0.002,0,4.596984863,0,0,-0.01124125,0,AL
1988,1,95,Alabama,Marshall County,0.729999542,0.572090782,0.78118515,-0.939999998,0,-22.5043602,0,0,0.035025269,0,AL
1992,1,95,Alabama,Marshall County,-8.25,-20.58325559,1.253465652,2.700000048,1,29.76947975,0,0,0.041510984,0,AL
1996,1,95,Alabama,Marshall County,-4.530002594,-24.28380698,-1.095239639,0.423000008,0,-50.86414719,0,0,0.090964682,0,AL
2000,1,95,Alabama,Marshall County,-3.63999939,10.45771465,0.037050247,0,0,-5.406677246,0,0,0.025534671,0,AL
2004,1,95,Alabama,Marshall County,10.74000168,9.546682239,0.915729523,0,0,-25.16876221,0,0,0.02220252,0,AL
2008,1,95,Alabama,Marshall County,5.589706421,-4.327963293,-0.717586517,0.002,0,4.596984863,0,1,0.059873339,0,AL
1988,1,97,Alabama,Mobile County,-2.089996338,-7.7347368,0.428611755,-0.939999998,0,-40.27629089,0,0,0.014061258,0,AL
1992,1,97,Alabama,Mobile County,-4.300003052,-22.89711982,0.60095787,2.700000048,1,-37.92675018,0,0,0.017289601,0,AL
1996,1,97,Alabama,Mobile County,2.079998016,-6.622292846,0.242387772,0.423000008,0,1.758815765,0,0,0.020783463,0,AL
2000,1,97,Alabama,Mobile County,-2.189998627,5.278586969,0.071470261,0,0,0,0,0,0.009839384,0,AL
2004,1,97,Alabama,Mobile County,1.940002441,-4.832394794,0.628427505,0,0,1.603942871,2,0,-0.006349032,0,AL
2008,1,97,Alabama,Mobile County,-4.6407547,-10.7201919,-0.131708145,0.002,0,31.84401703,0,7,0.02920852,0,AL
1988,1,99,Alabama,Monroe County,-0.849998474,-7.673959434,0.363956451,-0.939999998,0,-40.27629089,0,0,0.013472727,0,AL
1992,1,99,Alabama,Monroe County,-4.569999695,36.56722307,-0.680484772,2.700000048,1,-37.92675018,0,0,0.042858992,0,AL
1996,1,99,Alabama,Monroe County,2.490001678,-1.799537987,0.36114502,0.423000008,0,1.758815765,0,0,0.026487874,0,AL
2000,1,99,Alabama,Monroe County,-4.479999542,13.26251775,-0.244222641,0,0,0,0,0,-0.02100637,0,AL
2004,1,99,Alabama,Monroe County,3.460002899,4.778728634,1.159557343,0,0,1.603942871,0,0,-0.038301554,0,AL
2008,1,99,Alabama,Monroe County,-6.264240265,58.34034085,0.240756989,0.002,0,31.84401703,0,0,-0.030105777,0,AL
1988,1,101,Alabama,Montgomery County,0.759998322,1.516348217,0.718933105,-0.939999998,0,33.30132294,0,0,0.029161112,0,AL
1992,1,101,Alabama,Montgomery County,-6.709999084,24.76902008,0.816679001,2.700000048,1,-0.485710144,0,0,0.035051528,0,AL
1996,1,101,Alabama,Montgomery County,2.569999695,10.48628762,0.145792007,0.423000008,0,9.501459122,0,0,0.032872599,0,AL
2000,1,101,Alabama,Montgomery County,0.580001831,-18.74709576,0.696285248,0,0,-0.704433441,0,0,0.002598347,0,AL
2004,1,101,Alabama,Montgomery County,0.370002747,16.6874364,1.517253876,0,0,1.548606873,0,0,-0.005944148,0,AL
2008,1,101,Alabama,Montgomery County,-9.031051636,-12.70599216,-0.360183716,0.002,0,-19.85070801,0,3,0.010986784,0,AL
1988,1,103,Alabama,Morgan County,-4.229999542,-2.347914129,1.065677643,-0.939999998,0,13.83374596,0,0,0.059434544,0,AL
1992,1,103,Alabama,Morgan County,-5.540000916,12.56550401,0.607797623,2.700000048,1,-0.108181,0,0,0.05831648,0,AL
1996,1,103,Alabama,Morgan County,-1.560001373,-2.926624566,0.001588821,0.423000008,0,6.384544373,0,0,0.042374354,0,AL
2000,1,103,Alabama,Morgan County,-1.779998779,-0.083920977,-0.147735596,0,0,30.27384949,0,0,0.029431097,0,AL
2004,1,103,Alabama,Morgan County,8.069999695,39.2683804,0.866537094,0,0,1.732154846,0,0,0.009137183,0,AL
2008,1,103,Alabama,Morgan County,2.482505798,-12.32554018,-0.578102112,0.002,0,48.46556854,0,2,0.036422778,0,AL
1988,1,105,Alabama,Perry County,-3.979999542,8.921062946,0.519752502,-0.939999998,0,-8.455833435,0,0,-0.078598164,0,AL
1992,1,105,Alabama,Perry County,-4.080001831,4.456840083,1.219322205,2.700000048,1,-9.46267128,0,0,-0.096750371,0,AL
1996,1,105,Alabama,Perry County,3.420005798,10.71344838,0.300519943,0.423000008,0,-4.557487488,0,0,-6.54E-04,0,AL
2000,1,105,Alabama,Perry County,-0.520004272,11.53486744,0.135951996,0,0,-23.73429108,0,0,-0.033873342,0,AL
2004,1,105,Alabama,Perry County,1.459999084,1.379049476,0.800554276,0,0,24.96409988,0,0,-0.061822493,0,AL
2008,1,105,Alabama,Perry County,-4.090085983,74.39520359,0.470624924,0.002,0,0,0,0,-0.029337425,0,AL
1988,1,107,Alabama,Pickens County,-1.290000916,-37.33648062,0.564411163,-0.939999998,0,-22.5043602,0,0,-0.031718224,0,AL
1992,1,107,Alabama,Pickens County,-6.349998474,23.35878611,0.867937088,2.700000048,1,29.76947975,0,0,-0.003142408,0,AL
1996,1,107,Alabama,Pickens County,3.740001678,-6.56985715,0.522748947,0.423000008,0,-50.86414719,0,0,0.002770216,0,AL
2000,1,107,Alabama,Pickens County,-5.700000763,9.231541306,-0.330343246,0,0,-5.406677246,0,0,-0.004334365,0,AL
2004,1,107,Alabama,Pickens County,5.950000763,1.156858727,1.35042572,0,0,24.96409988,0,0,-0.038652889,0,AL
2008,1,107,Alabama,Pickens County,-2.704208374,96.35728598,0.2787323,0.002,0,0,0,1,-0.035380173,0,AL
1988,1,109,Alabama,Pike County,-3.029998779,-2.101353742,1.172901154,-0.939999998,0,33.30132294,0,0,0.008658638,0,AL
1992,1,109,Alabama,Pike County,-7.099998474,22.08378315,0.941297531,2.700000048,1,-0.485710144,0,0,0.023624888,0,AL
1996,1,109,Alabama,Pike County,-0.289997101,-8.615420759,0.232442856,0.423000008,0,9.501459122,0,0,0.022515856,0,AL
2000,1,109,Alabama,Pike County,-4.25,6.834600121,-0.768590927,0,0,-0.704433441,0,0,0.024639029,0,AL
2004,1,109,Alabama,Pike County,5.150001526,-0.835346244,1.94301796,0,0,1.548606873,1,0,-2.35E-04,0,AL
2008,1,109,Alabama,Pike County,-5.641311646,41.91526771,0.35395813,0.002,0,-19.85070801,0,1,0.021663807,0,AL
1988,1,111,Alabama,Randolph County,-1.689994812,-12.42268384,0.304256439,-0.939999998,0,-19.43301392,0,0,-0.012709964,0,AL
1992,1,111,Alabama,Randolph County,-11.79000092,33.10506046,0.079357147,2.700000048,1,11.97232056,0,0,0.045486674,0,AL
1996,1,111,Alabama,Randolph County,1.25,-4.406309128,0.123744965,0.423000008,0,-15.17992401,0,0,0.037906226,0,AL
2000,1,111,Alabama,Randolph County,-7.909999847,3.525861725,-0.158786774,0,0,-41.8972168,0,0,0.042802643,0,AL
2004,1,111,Alabama,Randolph County,8.369998932,2.459106967,1.111099243,0,0,10.16020203,0,0,-8.92E-04,0,AL
2008,1,111,Alabama,Randolph County,1.571350098,19.8852852,-0.104442596,0.002,0,-6.621932983,0,0,0.010091989,0,AL
1988,1,113,Alabama,Russell County,2.359996796,32.44379759,0.223997116,-0.939999998,0,-19.43301392,0,0,0.018227205,0,AL
1992,1,113,Alabama,Russell County,-9.759998322,-17.06592143,0.595825195,2.700000048,1,11.97232056,0,0,0.034787387,0,AL
1996,1,113,Alabama,Russell County,0.169998169,-24.39482361,-0.526369095,0.423000008,0,-15.17992401,0,0,0.052632652,0,AL
2000,1,113,Alabama,Russell County,-3.38999939,10.00571102,0.383892059,0,0,-41.8972168,0,0,-0.035836939,0,AL
2004,1,113,Alabama,Russell County,7.419998169,24.47060198,0.152336121,0,0,10.16020203,1,0,-0.014328262,0,AL
2008,1,113,Alabama,Russell County,-3.559185028,-39.26746249,0.194028854,0.002,0,-6.621932983,0,2,0.026643528,0,AL
1988,1,115,Alabama,St. Clair County,-1.259994507,-19.51527447,1.027675629,-0.939999998,0,-8.455833435,0,0,0.087488964,0,AL
1992,1,115,Alabama,St. Clair County,-5.350006104,15.38933963,0.692941666,2.700000048,1,-9.46267128,0,0,0.099746056,0,AL
1996,1,115,Alabama,St. Clair County,-1.719997406,-17.86876619,0.552709579,0.423000008,0,-15.17992401,0,0,0.120112047,0,AL
2000,1,115,Alabama,St. Clair County,-5.170001984,16.83601886,0.030090332,0,0,-41.8972168,0,0,0.099678949,0,AL
2004,1,115,Alabama,St. Clair County,8.640007019,103.1675935,1.528469086,0,0,0,0,0,0.075093351,0,AL
2008,1,115,Alabama,St. Clair County,0.784362793,-48.94134402,-0.482124329,0.002,0,0,0,1,0.147514507,0,AL
1988,1,117,Alabama,Shelby County,0.330001831,3.294807673,1.36302948,-0.939999998,0,-8.455833435,0,0,0.218117669,0,AL
1992,1,117,Alabama,Shelby County,-3.080001831,17.09748954,1.908130646,2.700000048,1,-9.46267128,0,0,0.151317999,0,AL
1996,1,117,Alabama,Shelby County,-0.63999939,-2.022769675,0.973129272,0.423000008,0,6.869876862,0,0,0.189180315,0,AL
2000,1,117,Alabama,Shelby County,-1.649999619,9.224392474,-0.243587494,0,0,-28.15781593,0,0,0.140841961,0,AL
2004,1,117,Alabama,Shelby County,2.699996948,-19.06031072,1.927425385,0,0,0,0,0,0.14668946,0,AL
2008,1,117,Alabama,Shelby County,-4.013687134,-38.98498416,-1.575572968,0.002,0,0,0,2,0.13733761,0,AL
1988,1,119,Alabama,Sumter County,-2.259998322,37.24814355,0.566774368,-0.939999998,0,-8.455833435,0,0,-0.033039518,0,AL
1992,1,119,Alabama,Sumter County,-6.190000534,10.83401367,1.087080002,2.700000048,1,-9.46267128,0,0,-0.034651373,0,AL
1996,1,119,Alabama,Sumter County,2.399993896,-1.374805626,-0.241333008,0.423000008,0,-4.557487488,0,0,-0.01219436,0,AL
2000,1,119,Alabama,Sumter County,-2.039993286,34.85872149,-0.110004425,0,0,-23.73429108,0,0,-0.066345908,0,AL
2004,1,119,Alabama,Sumter County,2.38999939,-6.806241721,0.942523956,0,0,24.96409988,1,0,-0.059601303,0,AL
2008,1,119,Alabama,Sumter County,-4.516487122,-42.41725504,0.390132904,0.002,0,0,0,1,-0.055303194,0,AL
1988,1,121,Alabama,Talladega County,-1.350002289,3.98609601,0.461284637,-0.939999998,0,-19.43301392,0,0,-0.01029666,0,AL
1992,1,121,Alabama,Talladega County,-6.799999237,35.33651531,0.374078751,2.700000048,1,11.97232056,0,0,0.014543792,0,AL
1996,1,121,Alabama,Talladega County,2.930000305,-7.459647954,0.136461258,0.423000008,0,-15.17992401,0,0,0.033320967,0,AL
2000,1,121,Alabama,Talladega County,-3.790000916,44.9954927,0.260440826,0,0,-41.8972168,0,0,0.030066801,0,AL
2004,1,121,Alabama,Talladega County,6.63999939,-4.709082097,0.775093079,0,0,10.16020203,0,0,-0.007368866,0,AL
2008,1,121,Alabama,Talladega County,-2.352893829,39.60245252,-0.335086823,0.002,0,-6.621932983,0,2,0.00939232,0,AL
1988,1,123,Alabama,Tallapoosa County,-2.089996338,-2.891369164,0.548196793,-0.939999998,0,-19.43301392,0,0,0.007981904,0,AL
1992,1,123,Alabama,Tallapoosa County,-6.100002289,16.50547236,1.403102875,2.700000048,1,11.97232056,0,0,0.022827517,0,AL
1996,1,123,Alabama,Tallapoosa County,3.119998932,-1.090093516,-0.39005661,0.423000008,0,-15.17992401,0,0,0.033363596,0,AL
2000,1,123,Alabama,Tallapoosa County,-5.650001526,27.81441212,-0.348369598,0,0,-41.8972168,0,0,0.018693414,0,AL
2004,1,123,Alabama,Tallapoosa County,8.119995117,42.82396734,0.970170975,0,0,10.16020203,1,0,-0.027262056,0,AL
2008,1,123,Alabama,Tallapoosa County,-1.062698364,-21.4626655,0.045972824,0.002,0,-6.621932983,0,2,0.007757665,0,AL
1988,1,125,Alabama,Tuscaloosa County,-3.469997406,15.59765786,0.197368622,-0.939999998,0,-8.455833435,0,0,0.061333045,0,AL
1992,1,125,Alabama,Tuscaloosa County,-6.240001678,20.21145672,0.932775497,2.700000048,1,-9.46267128,0,0,0.04375691,0,AL
1996,1,125,Alabama,Tuscaloosa County,-0.88999939,-8.949123323,0.089792252,0.423000008,0,6.869876862,0,0,0.042936135,0,AL
2000,1,125,Alabama,Tuscaloosa County,-3.229999542,14.86729532,0.304374695,0,0,-28.15781593,0,0,0.02915688,0,AL
2004,1,125,Alabama,Tuscaloosa County,3.840000153,-21.40360326,0.24055481,0,0,24.96409988,1,0,0.023366891,0,AL
2008,1,125,Alabama,Tuscaloosa County,-3.773956299,-14.59094137,-0.846378326,0.002,0,0,0,1,0.075296804,0,AL
1988,1,127,Alabama,Walker County,-5.549999237,6.900728494,1.603475571,-0.939999998,0,-22.5043602,0,0,0.006141763,0,AL
1992,1,127,Alabama,Walker County,-6.020000458,28.68771255,-0.928985596,2.700000048,1,29.76947975,0,0,0.001247267,0,AL
1996,1,127,Alabama,Walker County,0.040000916,-21.53623402,-0.118543625,0.423000008,0,-50.86414719,0,0,0.024914267,0,AL
2000,1,127,Alabama,Walker County,-10.5,-48.11930358,-0.417114258,0,0,-5.406677246,0,0,0.0106672,0,AL
2004,1,127,Alabama,Walker County,14.30000305,-47.28620946,0.675331116,0,0,-25.16876221,0,0,-0.021604415,0,AL
2008,1,127,Alabama,Walker County,5.62613678,-21.23887688,-0.270830154,0.002,0,4.596984863,0,1,-0.003615172,0,AL
1988,1,129,Alabama,Washington County,-6.630001068,-8.788833022,-1.279560089,-0.939999998,0,-40.27629089,0,0,-0.012974168,0,AL
1992,1,129,Alabama,Washington County,-7.669998169,12.58722693,-0.359642029,2.700000048,1,-37.92675018,0,0,-0.004479812,0,AL
1996,1,129,Alabama,Washington County,2.270000458,20.69622129,-0.298395157,0.423000008,0,1.758815765,0,0,0.044170763,0,AL
2000,1,129,Alabama,Washington County,-12.43999863,-0.229410268,0.057367325,0,0,0,0,0,0.027048483,0,AL
2004,1,129,Alabama,Washington County,6.799999237,14.77555633,1.418607712,0,0,1.603942871,0,0,-0.029428003,0,AL
2008,1,129,Alabama,Washington County,3.172302246,67.66595244,0.479042053,0.002,0,31.84401703,0,0,-0.027931053,0,AL
1988,1,131,Alabama,Wilcox County,-12.70000076,69.09503937,0.399830818,-0.939999998,0,-40.27629089,0,0,-0.053495727,0,AL
1992,1,131,Alabama,Wilcox County,-1.340000153,37.48660982,0.523580551,2.700000048,1,-37.92675018,0,0,-0.029503768,0,AL
1996,1,131,Alabama,Wilcox County,2.129997253,-22.6058051,-0.202922821,0.423000008,0,-4.557487488,0,0,-0.010768441,0,AL
2000,1,131,Alabama,Wilcox County,-1.970001221,23.78800958,-0.003490448,0,0,-23.73429108,0,0,-0.038803317,0,AL
2004,1,131,Alabama,Wilcox County,-0.209999084,5.339311436,0.744606018,0,0,24.96409988,0,0,-0.019953774,0,AL
2008,1,131,Alabama,Wilcox County,-3.448400497,139.5825028,-0.080961227,0.002,0,0,0,0,-0.008175458,0,AL
1988,1,133,Alabama,Winston County,-4.440002441,27.82667577,1.074728012,-0.939999998,0,-22.5043602,0,0,-0.017623136,0,AL
1992,1,133,Alabama,Winston County,-5.939998627,41.28743112,1.205749512,2.700000048,1,29.76947975,0,0,0.026586937,0,AL
